disasterNumber,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh,id
1818,087-99087-00,Kentucky,GREEN (COUNTY),203 West Court Street,,Greensburg,42743-0000,7c733344fdd4a204a27f25fe4e442bef12270e12,2025-07-20T15:03:00.489Z,30c02107-0b79-4be1-89c3-099c02f81fc3
4021,039-U36CR-00,New Jersey,CLARK BOARD OF EDUCATION,365 Westfield Avenue,,Clark,07066-0000,792f5e44e2ea84d4d27d30205d2d73ad8729a4ef,2025-07-20T15:03:00.489Z,b6c77ec0-fb24-4de4-b3ac-97385fa29ae0
1807,000-UET63-02,Virgin Islands of the U.S.,VIRGIN ISLANDS DEPARTMENT OF PUBLIC WORKS,6506 ESTATE SUSANNABERG,,CRUZ BAY,00830-0000,088d6fd81b2bf2f493b964522fb77ab645222b0f,2025-07-20T15:03:00.489Z,0b82f5f7-ea35-4091-944d-f4cdf0fbb5f3
1976,181-99181-00,Kentucky,NICHOLAS (COUNTY),125 E. Main Street,P.O. Box 167,Carlisle ,40311-0000,71aab490c44b9cf804cb23d7ac8676faeffbbef5,2025-07-20T15:03:00.489Z,e2e05ce9-e4d5-4795-a47e-a45828596900
1602,011-UAJXN-00,Florida,SOUTH FLORIDA REGIONAL TRANSPORTATION AUTHORITY,800 NW 33RD STREET #100,,POMPANO BEACH,33064-0000,7df398c6fe037bbb14dd34c4466a1bf0ce576b73,2025-07-20T15:03:00.489Z,39343c32-c770-4f92-9207-9617a33490e6
1763,013-UFONG-00,Iowa,OPERATION THRESHOLD,300 WEST 3RD STREET,,WATERLOO,50701-0000,34079376f80a2c6a0566d6ec63c5c6b5f984a212,2025-07-20T15:03:00.489Z,541896af-2489-479b-8e30-bc26bba7ce56
4320,157-48000-00,Tennessee,MEMPHIS,125 N. Main Street,,Memphis,38103-2090,11ea70ce6cc9e08289f1512726f65aaac65422b3,2025-07-20T15:03:00.489Z,387b4dff-a2f6-4e43-8517-c922335cd6af
4021,019-99019-00,New Jersey,HUNTERDON (COUNTY),"314 Sate Route 12, Suite 120",,Flemington,08820-2900,a3247133b792d6f00097bd1d76642f9643073eb1,2025-07-20T15:03:00.489Z,6134df01-a561-4846-b978-a904d926dc11
4028,001-19295-00,Massachusetts,EASTHAM (TOWN OF),2500 State Highway,,Eastham,02642-0000,00d47a86301a05343a86f685ed72b8b15b0c8ec7,2025-07-20T15:03:00.489Z,c4b7e13f-cd1a-431f-8395-80867ead951c
4021,035-UNLTN-00,New Jersey,RELIEF FIRE COMPANY #4, 17 Vankeuren  Ave      ,,Bound Brook,08805-0000,2d7dc51095eb9d31964bd195cf2cd1e136b61ed9,2025-07-20T15:03:00.489Z,bf623837-8926-40ff-80a3-424dd604da51
4057,115-99115-00,Kentucky,JOHNSON (COUNTY),230 Court Street,Suite 201,Paintsville,41240-0000,5138a1265dd492ef0d9f1e5d998c39068e364e68,2025-07-20T15:03:00.489Z,c093a248-ebe7-4b0d-be32-e0e82c4e1739
4021,019-46260-00,New Jersey,MILFORD,P.O. Box 507,,Milford,08848-0000,d082e3af8b972364c22b255bbb86321a527928ab,2025-07-20T15:03:00.489Z,c83cf768-8728-4930-bd8d-ee90d2631d8f
4021,003-72420-00,New Jersey,TENAFLY,100 Riveredge Road,,Tenafly,07670-0000,4e6b6f93b344c664e3e4ebea04a5829182f7b6bb,2025-07-20T15:03:00.489Z,85806769-2ada-4e92-9134-a32ba547ef8b
4028,003-61065-00,Massachusetts,SHEFFIELD (TOWN OF),21 Depot Sq,,Sheffield,01257-0000,2e413f0c557d03e5af7c839d1d30dc94925cc2cb,2025-07-20T15:03:00.489Z,9e8e33c3-072e-46d9-a1de-5f27475102b1
4021,031-79460-00,New Jersey,WEST MILFORD (TOWNSHIP OF),1480 Union Valley Road,,West Milford,07480-0000,dc6edbc2412d433310a7d6be3e93838fde2b86e1,2025-07-20T15:03:00.489Z,6d772eb5-6d31-400e-8c2e-0b0a0842316e
1979,095-99095-00,Tennessee,LAKE (COUNTY),229 Church Street,,Tiptonville,38075-0000,7ec5d3a9154f3b8d6f704f656332daac3f1ea337,2025-07-20T15:03:00.489Z,50b9eaf6-c16f-4e1a-ac44-12dbb1815a4b
4028,021-74175-00,Massachusetts,WELLESLEY (TOWN OF),457 Worcester Street,,Wellesley,02481-0000,344cb51385377d8e10224710a0ac76f98b952fc3,2025-07-20T15:03:00.489Z,efad8350-88b6-4c2e-9d4a-541fe146b546
4022,023-UM66Z-00,Vermont,"WOODBURY VOLUNTEER FIRE DEPARTMENT, INC.",VT RT 14,,Woodbury,05681-0000,c7d708365415905d2c99c836932ec563a7994393,2025-07-20T15:03:00.489Z,098f7550-2c40-4072-93ba-da025c37120f
4029,401-99401-00,Texas,RUSK (COUNTY),115 North Main,Suite 500 A,Henderson,75652-0000,7aa4447ecb791913288057ca385a520e82b0dbaa,2025-07-20T15:03:00.489Z,d45a85c9-0fcc-4242-84a2-bfc7e0ac2b84
4031,043-27199-00,New York,FRANKFORT (TOWN OF),140 S Litchfield St,,Frankfort,13340-0000,b0492becd8be13dec54365b547e1a3a294204fc4,2025-07-20T15:03:00.489Z,8cdb4cc2-b2bd-4492-ac8d-ed3422d385bf
4021,027-U8N0S-00,New Jersey,PARSIPPANY FIRE DISTRICT # 5,650 Old Bloomfield Avenue,,Parsippany,07054-0000,05b2876e848c7e0e5ac44b4fafabf5c30373249c,2025-07-20T15:03:00.489Z,b2cb6bfc-5f07-4df7-9d56-6b9aa82f18c3
4022,021-UWO1G-00,Vermont,DANBY MT. TABOR FIRE DISTRICT #1,297 Brook Road,,Danby,05739-0000,9077bbb736f0479c92c5c2b7e42b967b09c55fda,2025-07-20T15:03:00.489Z,cc680aed-ac61-41d5-a5e1-49fd4facbd5a
4031,095-18E68-00,New York,BLENHEIM FIRE DEPT,1748 State Rt 30,,N. Blenheim,12131-0000,61be16bbd628caa47b45abb5fb6d0d7b02437cce,2025-07-20T15:03:00.489Z,966a4647-3dbc-42ec-9960-b9cc26f489cd
4288,057-81725-00,Wisconsin,UNION CENTER,339 High Street,,Union Center,53962-0000,86d14f57de6994b2b3a06927c4b686c0a9bde27b,2025-07-20T15:03:00.489Z,fb6f6cdc-69e7-4679-877c-bfb166280cba
4274,141-00AA1-00,Oklahoma,TIPTON PUBLIC SCHOOLS,1000 S. Broadway ,,Tipton,73570-0000,38ff91863a8c1556d4fce252268d39fad5fa8e0f,2025-07-20T15:03:00.489Z,bed56ef7-4f88-4cc8-bf8a-5e53b060396d
4251,033-53016-00,Alabama,MUSCLE SHOALS,214 Industrial Drive,,Muscle Shoals,35661-0000,cb09ac4d7607fb034722bfe6c1e83d0b53466e9e,2025-07-20T15:03:00.489Z,9a2c3c62-0012-42e1-83b1-249231faccb1
1561,127-U4T3D-00,Florida,ORLANDIA HEIGHTS NEIGHBORHOOD IMPROVEMENT DISTRICT,137 S. HIGHWAY  17-92,,DEBARY,32713-0000,705f87e9f1ce0d8a143c460b0f954b1453c9a22b,2025-07-20T15:03:00.489Z,bb077bb5-c0c8-414a-9f31-3f52331c69bb
1561,099-55675-00,Florida,PELICAN LAKE WATER CONTROL DISTRICT,2832 N. MAIN STREET,,BELLE GLADE,33430-0000,51cd37cc76d2c7d8c005025e27c44df73d5fe6b9,2025-07-20T15:03:00.489Z,26718ce8-f331-4672-a41d-a02d30d4c1f5
1561,073-UW5Y7-00,Florida,LEON COUNTY SCHOOL BOARD,2757 PENSACOLA ST,,TALLAHASSEE,32304-0000,3292ab34b164d29f7b1b2286e25fdf35d80ef25a,2025-07-20T15:03:00.489Z,114a1e38-c775-4d5b-9094-7659ba2ae7ae
1763,113-U9FQ1-00,Iowa,LIFELINE MINISTRIES,800 G AVE NORTHWEST,,CEDAR RAPIDS,52405-0000,2e4d1fe2f7cb286ad502c673b49ebe2184a002bc,2025-07-20T15:03:00.489Z,417cb116-5af2-4a2b-957f-10c3ff72ceb9
1561,099-74485-00,Florida,VILLAGE OF GOLF,21 COUNTRY ROAD,,VILLAGE OF GOLF,33436-0000,89906905115afb0f2433246a43a79e617cf032af,2025-07-20T15:03:00.489Z,925a864d-d190-432a-bd1e-18a2be53d73f
1763,169-40395-00,Iowa,"KELLEY, CITY OF",1111 GRACE STREET,,KELLEY,50134-0000,2335e007c06874e68e77a39ef8dae005c70f80b3,2025-07-20T15:03:00.489Z,f5ac3733-cac0-4274-87e0-c6f7b1c7ab3b
1763,113-74775-00,Iowa,"SPRINGVILLE, CITY OF",304 BROAWAY,,SPRINGVILLE,52336-0000,c7c333c82ea815fde00f8a0a872a658939d054f7,2025-07-20T15:03:00.489Z,03106e7c-5dc3-4121-85d9-eee999d164df
4264,039-40350-00,New Jersey,LINDEN,301 North Wood Ave,,Linden,07036-0000,2893d06e578aad35146838b50b836dd2dfc0c056,2025-07-20T15:03:00.489Z,1c877974-b0a6-4e3a-ab8d-7db67e8a252c
1763,000-UDJ74-03,Iowa,IA DEPT OF NATURAL RESOURCES  FISHERIES BUREAU,2093 EAST LOCH AYR ROAD,,MOUNT AYR,50854-0000,e43e68012ed18f5e614c8283cc5f921a556a32ac,2025-07-20T15:03:00.489Z,0a54d721-1105-4c9b-8d6d-fae4f872c264
1650,035-99035-00,New York,FULTON (COUNTY),2712 STATE HIGHWAY 29,,JOHNSTOWN,12095-0000,cf43a16c30045efa1d84118c9ddfa6fb4c18ec29,2025-07-20T15:03:00.489Z,e0e68aff-9365-4592-a082-62dd6c8f5aeb
4320,141-99141-00,Tennessee,PUTNAM (COUNTY),270 Carlen Drive,,Cookeville,38501-0000,9f23fb85aa2876e24a0ef9ad7582cc5362a766db,2025-07-20T15:03:00.489Z,856ee96a-2b23-48d9-ac88-2fdd4e497be9
1763,047-06479-00,Iowa,CRAWFORD COUNTY CONSERVATION BOARD,"1202 BROADWAY, COURTHOUSE",,Denison,51442-0000,b086d7ee0f5aa38ef7eca6fe3481082953140320,2025-07-20T15:03:00.489Z,eab1fc63-eccc-434b-be27-59bfe3a8e028
1602,086-UU5W5-00,Florida,"INFORMED FAMILIES / THE FLORIDA FAMILY PARTNERSHIP, INC.",2490 CORAL WAY,,MIAMI,33145-0000,3a51ea9d7ba1d952a1d066f8777b88184e5c2013,2025-07-20T15:03:00.489Z,04f2a8da-871e-4829-ac5c-868cabd1f040
1763,057-UTWEV-00,Iowa,DES MOINES COUNTY DRAINAGE DISTRICT 8,11798 TAMA ROAD,,BURLINGTON,52601-0000,c60165ab6a07663c97959a1a0887012579904c63,2025-07-20T15:03:00.489Z,2aa9cf56-838f-45f4-a199-df2a8ebe0704
1539,097-11285-00,Florida,"CELEBRATION, CDD",610 SYCAMORE STREET,SUITE 140,CELEBRATION,34747-0000,6794447847f219a705f15b78041bb78ed88e5615,2025-07-20T15:03:00.489Z,64d31bfc-503c-4607-89b9-ba9f417fa278
1602,086-26250-00,Florida,"GOLDEN BEACH, TOWN OF",ONE GOLDEN BEACH DRIVE,,GOLDEN BEACH,33160-0000,38d20f81168f986e9379432830dd9cb6f098899c,2025-07-20T15:03:00.489Z,116cb81a-bee3-4ade-a26e-0a99245effe2
1818,033-UW0NY-00,Kentucky,CALDWELL COUNTY EMERGENCY MEDICAL SERVICES,102 Northfield Drive,,Princeton,42445-0000,3e32ebbddf70cf4a4584b921b54561ef2cb1870c,2025-07-20T15:03:00.489Z,7d2a4a91-7b81-4faa-952b-60c449e6975a
4031,007-0C3B3-00,New York,WEST CORNERS FIRE PREVENTION,500 Day Hollow Rd,,Endicott,13760-0000,5e7dc29617a7b906eddf297cb34e0ee77fbc70d0,2025-07-20T15:03:00.489Z,01b35cf9-6a71-4546-9b08-0a76927ee1f0
1818,000-U0014-00,Kentucky,KY DEPARTMENT OF TRANSPORTATION,200 Mero Street,,Frankfort,40622-0000,853bc21f050d36e2e01e35f69ec1e42dfab489c8,2025-07-20T15:03:00.489Z,b474f4b9-02a2-4a16-8df0-4a5dd067f4ec
1841,025-39952-00,Kentucky,JACKSON,333 Broadway Street,,Jackson,41339-0000,91376182a7c7e4e26635e88f6c27788e08c50596,2025-07-20T15:03:00.489Z,874c0309-047c-4e28-87ea-28b95c7b8e41
1818,155-99155-00,Kentucky,MARION (COUNTY),"773 N. Spalding Avenue, Rm 2111",,Lebanon,40033-0000,a6c54610a20add00fbb2cc00f9f4f2c9db2f2658,2025-07-20T15:03:00.489Z,e6732c44-9da0-4ccc-8ca5-1a22c30700b3
4331,049-51100-00,West Virginia,MANNINGTON,206 Main Street,,Mannington,26582-0000,3413f8723fd8057faf3571cf8b204d1897f87745,2025-07-20T15:03:00.489Z,868992b0-05c9-46c9-946d-a88fd205633e
4069,061-70306-00,Minnesota,WILDWOOD (TOWNSHIP OF),30287 Spithand Road,,Grand Rapids,55744-0000,61a9b4daf6a11103ebd21586b911d5d4f70ba874,2025-07-20T15:03:00.489Z,6960a6e7-4522-4c52-b8f2-f7c32753a6a2
1971,043-32968-00,Alabama,HANCEVILLE,112 Main Street SE,,Hanceville,35077-0000,05703409e477d412eddaf221fcebb27e627fb559,2025-07-20T15:03:00.489Z,eaa18ba4-89f4-40c4-8745-14fab7617780
4021,039-99039-00,New Jersey,UNION (COUNTY),300 North Ave E,,Westfield,07090-0000,4a7e94eb74367ac1d45194e506bde43edccdd0f9,2025-07-20T15:03:00.489Z,67581387-d9fb-4662-a7dd-90c8cdf76dd0
4021,031-UG7JQ-00,New Jersey,HOLLAND CHRISTIAN HOME,151 Graham Avenue,,North Haleden,07508-0000,1ed26fbae1f35582a4a5ceb0b2c3c1b9b33b1c5c,2025-07-20T15:03:00.489Z,3ba44984-c8d5-404b-adc6-2c31834ac798
4334,000-UOE95-00,Iowa,IOWA DNR/WILD LIFE BUREAU,502 East 9th Street,,Des Moines,50319-0000,3ab7ddf143b2c695ac53c8cdc3a4f19c277aad83,2025-07-20T15:03:00.489Z,bc915926-be9c-45af-b8e7-8f512cb1b792
4562,000-U0287-00,Oregon,OREGON DEPARTMENT OF FISH & WILDLIFE,4034 Fairview Industrial Dr SE,,Salem ,97302-0000,0b3dc7c0070de16a08b8327f575b9998b6f20fc7,2025-07-20T15:03:00.489Z,ecf485d9-c5f8-4c8d-9dfd-677bc032c4f0
4069,137-99137-08,Minnesota,ST. LOUIS (COUNTY),100 N. 5th Ave. W. #103,,Duluth,55816-0000,b1653ded93c918ae81e7798d7303dc791be5cb63,2025-07-20T15:03:00.489Z,8569eda6-efb2-41e2-978a-497c6ebcb4d8
1679,000-U03D6-00,Florida,FLORIDA COMMISSION ON COMMUNITY SERVICE,401 S MONROE STREET,,TALLAHASSEE,32301-0000,f61fdece1e10fef3fca8c6f409babd68eac98217,2025-07-20T15:03:00.489Z,9e08741d-48c6-4f42-8a60-28e77a1bea77
1545,000-U03DA-00,Florida,DEPARTMENT OF HEALTH,4052 BALD CYPRESS WAY,"RM 330, BIN #01",TALLAHASSEE,32399-0000,8a0f861b8ff77c3b0f182c78f823c27f1c89ff0b,2025-07-20T15:03:00.489Z,51ba438d-aae3-457f-a1d3-3fdb4cd4bc15
4250,213-62570-00,Missouri,ROCKAWAY BEACH,State Hwy 176,,Rockaway Beach,65740-0000,899a6c29c89231c3d23fe9e82e628eea456fb907,2025-07-20T15:03:00.489Z,3c72c568-850f-43a4-9822-972285d33b33
4261,033-08775-00,Maryland,BOWIE,16500 Annapolis Road,,Bowie,20715-0000,dd5b81cc6d9f3f79c904b7ece9d8dffdbd165137,2025-07-20T15:03:00.489Z,7cb78bce-5370-43f9-b6a3-7e7c1b5aa9fc
1539,069-UPWL6-00,Florida,COUNTRY GREENS,610 SYCAMORE STREET,SUITE 140,CELEBRATION,34747-0000,95cae1c7816075af5566aed4b47ebba367cd506c,2025-07-20T15:03:00.489Z,3f8f3f32-ff86-4f58-be1b-7e51e18ecaae
1545,099-76600-00,Florida,"WEST PALM BEACH, CITY OF",200 SECOND STREET,,WEST PALM BEACH,33402-0000,cd33c9881a8fad378c6ff9fb7fb58b2d6312b734,2025-07-20T15:03:00.489Z,3d095f9c-2d22-406d-863f-f63fe0cc1671
1650,077-UQIZD-00,New York,HARTWICK COLLEGE,1 HARTWICK DR,,ONEONTA,13820-0000,a8fb8926f03d361c92cd7952f0a6cb7b56c13e99,2025-07-20T15:03:00.489Z,b6751e06-fee3-45dd-9acb-7c96a982a3cd
1539,071-07525-00,Florida,"BONITA SPRINGS, CITY OF",9220 BONITA BEACH ROAD,SUITE 111,BONITA SPRINGS,34135-0000,4a751b79278dce84ef6b78111fd89d573a9a7b3c,2025-07-20T15:03:00.489Z,bf06dce7-d189-48c4-a006-dc55acae32f0
1650,111-99111-00,New York,ULSTER (COUNTY),317 SHAMROCK LANE,,KINGSTON,12401-0000,9f2d567f858b38e93bab4506bad561f0f5aae524,2025-07-20T15:03:00.489Z,93c54a44-3d3b-4acb-b10d-bdf546d022d8
1561,000-UQ9T9-00,Florida,FLORIDA  ATLANTIC  UNIVERSITY,777 GLADES RD,"CO#69, ROOM 113",BOCA RATON,33431-0000,faf5a483b3d34db5372a0cf6a3c15f467df44407,2025-07-20T15:03:00.489Z,f187354d-3892-4d2d-9161-779093d5c971
1561,057-UHN8L-00,Florida,SOUTH FLORIDA BAPTIST HOSPITAL,301 N. ALEXANDER STREET,,PLANT CITY,33563-0000,c6d122d7a5ee5ee09b57fb9c23dba26c89091409,2025-07-20T15:03:00.489Z,bab20253-a993-4aa0-9a38-24c8adbe6eac
4261,031-99031-00,Maryland,MONTGOMERY (COUNTY),Montgomery County Office of Emergency Management and Homeland Security,"100 Edison Park Drive, Suite 1S31",Gaithersburg,20878-0000,26c3efb1867508e2ea71334008fa7eb6a1e9ab78,2025-07-20T15:03:00.489Z,3f3fb6ac-1388-4b42-a55f-b8449cea6614
1545,041-72350-00,Florida,"TRENTON, CITY OF",114 N. MAIN STREET,,TRENTON,32693-0000,b8f7f319e6e38c7f09b36b36512ea04e0358e231,2025-07-20T15:03:00.489Z,00e20aa4-2471-48d5-ac25-004282bdd1c1
4264,025-UKQOZ-00,New Jersey,EATONTOWN BOROUGH BOARD OF EDUCATION,5 Grant Avenue,,Eatontown,07724-0000,0525787a80405e6cb583388ba7c06e3ae7ba9688,2025-07-20T15:03:00.489Z,50aae51f-0c08-40f8-aa98-9a6bfc5f0b27
1561,011-16725-00,Florida,"DEERFIELD BEACH, CITY OF",150 NE SECOND AVENUE,,DEERFIELD BEACH,33441-0000,5e08fc7b0a2e2399e20065b3b9404d7dbf8659e8,2025-07-20T15:03:00.489Z,7904be51-0903-4a09-9831-75a43e1bb898
4291,000-U1G3D-00,Virginia,VIRGINIA DEPARTMENT OF MILITARY AFFAIRS,PRN159 Building 316,Fort Pickett,Blackstone,23824-0000,d003e34417e7d5bc821c2a9a0cc4b4ebd434d14c,2025-07-20T15:03:00.489Z,66d87be8-52df-4fb3-a215-e82726d0c732
1545,021-U1ZS6-00,Florida,IMMOKALEE FIRE COUNTY DISTRICT,502 E. NEW MARKET RD,,IMMOKALEE,34142-0000,dff2c84942533aa61b97440b75d86fdba415d24f,2025-07-20T15:03:00.489Z,355b79ba-c51f-44e9-853d-73c7972f98e7
1545,117-63650-00,Florida,"SANFORD, CITY OF",300 N PARK AVE.,,SANFORD,32771-0000,2b9186ec2f6997abc790e7cf465b5d6c64ede439,2025-07-20T15:03:00.489Z,e1a0cc7f-cb40-4554-a787-818318f1a45a
4261,005-01328-00,Maryland,ENGLISH CONSUL VOLUNTEER FIRE,2827 Michigan Ave,,Halethorpe,21227-0000,b77f1ba453314e529307677c8162d52df773801e,2025-07-20T15:03:00.489Z,63ba686e-8e8e-4b5d-b2b3-07b7b68076aa
1545,057-UCL04-00,Florida,ST JOSEPH'S HOSPITAL,3001 W. MARTIN LUTHER KING ,,TAMPA,33607-0000,dc23808cdb313e01a85b2b2c700f91fa99212949,2025-07-20T15:03:00.489Z,5fa11845-4efa-4b52-a806-300fb75ec34a
1545,086-45000-00,Florida,"MIAMI, CITY OF",444 SW 2ND AVENUE,,MIAMI,33130-0000,9901559b449b8aeb3e4e5a52b84cd82954373a76,2025-07-20T15:03:00.489Z,c43bde89-08e9-48c6-b44f-e99be36deb66
1545,086-02681-00,Florida,"AVENTURA, CITY OF",19200 W COUNTRY CLUB DRIVE,,AVENTURA,33180-0000,e4ec48f09d78d739ac6782a1ffdd4531310af558,2025-07-20T15:03:00.489Z,466cbf08-8a7b-4421-bc37-a587074ec6e8
1561,035-54200-00,Florida,"PALM COAST, CITY OF",2 COMMERCE BLVD,,PALM COAST,32164-0000,01e638525cefe8e611e17dc58bcdce8ae89ff200,2025-07-20T15:03:00.489Z,639663ba-55ef-4c9c-a2b2-34a7f926e687
4562,000-U9344-00,Oregon,OREGON DEPARTMENT OF FORESTRY,2600 State St,,Salem,97310-0000,efc7b42bc3ea4da58470b11edb59060893ad2929,2025-07-20T15:03:00.489Z,8ad827ad-29ef-4d2b-bbb6-fd75792bcad1
4562,029-UM2V2-00,Oregon,TALENT IRRIGATION DISTRICT,104 W Valley View Rd,,Talent,97540-0000,21f54b97a2e405f3be7be9d2187d54e564ad4c15,2025-07-20T15:03:00.489Z,b2756fe6-8b87-4180-bfc2-07f532ae038a
4069,137-00820-00,Minnesota,ALBORN (TOWNSHIP OF),6212 Stemstrom Road,,Alborn,55702-0000,706c3f170e766397fb924ac26f111278a3594b6e,2025-07-20T15:03:00.489Z,9c07ab77-f2d3-4195-a7dd-6b0a2cfcdab7
1818,083-U9QVI-00,Kentucky,NORTH GRAVES VOLUNTEER FIRE DEPARTMENT,11176 Hopewell Road,,Boaz,42027-0000,b9e8319a0dc01260a55c27e775a8b459d40703e9,2025-07-20T15:03:00.489Z,0df80441-153d-456d-9b99-f3a753f017d6
1818,000-UR2ZX-00,Kentucky,KENTUCKY EDUCATIONAL TELEVISION,600 Cooper Drive,,Lexington,40502-0000,a236180fddcd627251f3d096205bb068ce0ac07f,2025-07-20T15:03:00.489Z,a3e78aa6-1612-4085-8e24-b22f84a3bfeb
1976,165-99165-00,Kentucky,MENIFEE (COUNTY),12 Walnut Street,,Frenchburg,40322-0000,80440def2ef305f13d931cae5accf6f3fdaa0583,2025-07-20T15:03:00.489Z,1815dcd8-1c52-427b-a77b-87a703d27fae
1818,229-01A6E-00,Kentucky,WASHINGTON CNTY SUPERINTENDENT,120 Mackville Hill,,Springfield,40069-0000,a09aa9f40955c9d50c8508cdaf43a3f364a0531b,2025-07-20T15:03:00.489Z,cc65750c-aa89-4adb-97e4-da1b764ca4e3
1818,000-UUO8U-00,Kentucky,LICKING VALLEY RURAL ELECTRIC COOP,271 West Main Street,,West Liberty,41472-0000,d1ff22ce57017ee42146869e2d254dda1754837b,2025-07-20T15:03:00.489Z,e387b5e9-0e96-437c-aa14-5cc22d40c67f
1818,177-01879-00,Kentucky,MUHLENBERG COUNTY WATER DIST,301 Dean Road,,Greenville,42345-0000,56552365b386adccde9cf5e96b0d07db52d4cb70,2025-07-20T15:03:00.489Z,37125bff-aec7-450a-8269-194e99ad72e7
1818,111-UXZF1-00,Kentucky,ST. MATTHEWS FIRE PROTECTION DISTRICT,240 Sears Avenue,,Louisville,40207-0000,5dca1bcdfcec4148ea48a319e9668749826e59a0,2025-07-20T15:03:00.489Z,e157da12-0ac9-45c5-9998-f55aeb4915f7
4069,035-99035-03,Minnesota,CROW WING (COUNTY),322 Laurel Street,,Brainerd,56401-0000,6ccdabf0e25f0f6875f0b82e6cec583830c35b84,2025-07-20T15:03:00.489Z,432f957e-25db-4ae2-a237-9152264b99ab
4290,079-11890-00,Minnesota,CLEVELAND (TOWNSHIP OF),41682 271ST AVE,,CLEVELAND,56017-5406,4d02c2ce8d0f157aacd464e50e849a286dd31466,2025-07-20T15:03:00.489Z,78221a8e-4bc6-4962-a473-bc452260d84d
1561,099-0506F-00,Florida,FLORIDA INLAND NAVIGATION DIST,1314 MARCINSKI ROAD,,JUPITER,33477-0000,d19440f5248853e23aca1d1307cca9aacfdfe9e3,2025-07-20T15:03:00.489Z,108b8ed2-a1b6-4a79-9d19-e6b83283da4f
1561,083-50750-00,Florida,"OCALA, CITY OF",151 S E OSCEOLA AVENUE,,OCALA,34471-0000,6b07fc6aa2f72dfa789c29438a3faed75df0a77a,2025-07-20T15:03:00.489Z,7498bf79-cba3-4194-88e9-09a07dd60ebb
1763,039-59835-00,Iowa,"OSCEOLA, CITY OF",115 SOUTH FILMORE STREET,,OSCEOLA,50213-0000,13ce696f1eb03b81963d8262c15a66028d4491e2,2025-07-20T15:03:00.489Z,48f609cc-f696-4e7d-9e45-24472fb92447
1650,095-10154-00,New York,BROOME (TOWN OF),914 ST RTE 145,,MIDDLEBURGH,12122-0000,58358065604880171c39b64004d372cda8a6dcab,2025-07-20T15:03:00.489Z,cb5a77da-c182-4fef-91ed-8d3d45ea8ccf
1763,163-06355-00,Iowa,"BETTENDORF, CITY OF",1609 STATE STREET,,BETTENDORF,52722-0000,ec72cd751cc744be6654f99d08c28f8abb41e3b3,2025-07-20T15:03:00.489Z,08f751e7-cf00-4c10-949d-147d02d3a669
1539,069-13740-00,Florida,LAKE COUNTY SHERIFF'S OFFICE,360  WEST RUBY STREET,,Tavares,32778-0000,1eba92b1a9c63817108588650326b7564620b091,2025-07-20T15:03:00.489Z,5d3ad111-5732-4cee-841a-7286661406a2
4298,045-06540-00,South Dakota,BOWDLE,8001 W 5th Street,,Bowdle,57428-0000,7129a312e211e4bf2b0329a9fbe22c312e8dc5ea,2025-07-20T15:03:00.489Z,2ddd25c2-ea34-4f25-9cc8-fdadf1b4dcb8
1763,155-UAC6K-00,Iowa,COUNCIL BLUFFS COMM. SCHOOL DISTRICT,801 SOUTH 16TH STREET,,COUNCIL BLUFFS,51501-0000,a6b7f3ae603dc14af5b828bf9a5b2f222885ddeb,2025-07-20T15:03:00.489Z,78c80ad4-b2ac-42b4-9aac-95aa8da659bd
4292,015-27344-00,Pennsylvania,FRANKLIN (TOWNSHIP OF),31 Grange Road,,Monroeton,18832-0000,5bd1a8a86459b6f6d3ed2cc82132a9d72175de35,2025-07-20T15:03:00.489Z,e6894e42-43a9-4655-8d08-a236fc08f549
4069,061-25118-00,Minnesota,GRAND RAPIDS,420 N. Pokegama Avenue,,Grand Rapids,55744-0000,cfc56ae6f108f84c307854f9eeba3a0d642cb7e1,2025-07-20T15:03:00.489Z,67278d99-f7ea-455b-bb09-b5a25e35675c
4069,115-99115-01,Minnesota,PINE (COUNTY),405 Airport Road NE,,Pine,55063-0000,6c7bccfc6b185cffebb1b1f08496459c238315c8,2025-07-20T15:03:00.489Z,12b68435-a6bf-449b-a2d1-ba6b6813f4ab
1976,015-99015-00,Kentucky,BOONE (COUNTY),3000 Conrad Ln.,,Burlington,41005-0000,bcbde025b61f6af0fcf2d4f655705a5da5803734,2025-07-20T15:03:00.489Z,72332cab-087e-4c21-ad4a-41138c7f9cc1
4117,000-UHDF0-00,Oklahoma,"NORTHEAST OKLAHOMA ELECTRIC COOPERATIVE, INC.",27039 South 4440 Road,,Vinita,74301-0000,d3c4b1b60b1b17463fe2def307c0af4792209b06,2025-07-20T15:03:00.489Z,f3126fdd-580a-4f38-aaf2-151c5f63ac57
4107,009-48340-00,Rhode Island,NARRAGANSETT (TOWN OF),25 5th Ave.,,Narragansett,02882-0000,fc642ca68345d042ecf42a9c7884023eabea47ea,2025-07-20T15:03:00.489Z,00576cea-6daf-4959-877f-19ed9416e4a0
4153,109-38320-00,North Carolina,LINCOLNTON,114 West Sycamore Street,,Lincolnton,28092-0000,20993be446beb759e2e9cbd493eb24fce980527e,2025-07-20T15:03:00.489Z,427c549f-fec2-475b-9463-54bb14767f42
