disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
1442,AL,Houston (County),DOTHAN,36301,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9b5996c4-4aad-4907-8659-70a56f5ea4d8
1442,AL,Jefferson (County),ADGER,35006,20,19237.3,16,384745.94,2,9,0,0,5,12,94535.68,42264.67,17220.0,35051.01,4,4,4,1,04908ce9-0acb-40ee-8dfd-d364097bf3b4
1442,AL,Jefferson (County),BESSEMER,35020,5,383.53,5,1917.63,4,1,0,0,0,1,3354.63,530.69,1437.0,1386.94,0,1,0,0,34b512b6-d9bd-4ac3-afc4-a77a721b11ac
1442,AL,Jefferson (County),BESSEMER,35022,1,90305.47,1,90305.47,0,0,0,0,1,1,11671.0,5000.0,1671.0,5000.0,0,0,1,0,a6e78469-941f-4e0b-9e56-b49bd515c00b
1442,AL,Jefferson (County),BESSEMER,35023,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,00f2696c-27eb-40b7-b97f-c0afc8df01cb
1442,AL,Jefferson (County),BIRMINGHAM,35208,3,23.47,2,70.4,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,851b44ea-8004-4e49-ae96-1401a36a44d6
1442,AL,Jefferson (County),BIRMINGHAM,35211,3,901.78,3,2705.34,1,2,0,0,0,2,6255.87,1026.87,3108.0,2121.0,1,1,0,0,435b00c1-762e-4144-8096-3a4710ba9e75
1442,AL,Jefferson (County),BIRMINGHAM,35217,2,0.0,2,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,78b26ea0-5b38-47b3-9d1f-a071df8cfbd4
1442,AL,Jefferson (County),BIRMINGHAM,35221,4,1152.15,4,4608.6,0,4,0,0,0,3,7244.55,707.54,5142.0,1395.01,3,0,0,0,b8974211-09d3-44aa-bcc9-98c9b08760b2
1442,AL,Jefferson (County),BIRMINGHAM,35235,2,592.1,2,1184.19,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,e753c19d-1352-49f0-9103-d64da48f842a
1442,AL,Jefferson (County),DORA,35062,2,782.81,2,1565.61,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,abf448db-5c4e-402a-88be-3c72d8b70c00
1442,AL,Jefferson (County),ENSLEY,35218,1,3728.98,1,3728.98,0,1,0,0,0,1,5996.98,1531.73,2268.0,2197.25,0,1,0,0,c3823852-20e4-46d5-b3ed-c59585930ef9
1442,AL,Jefferson (County),GARDENDALE,35071,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1ccda3b0-9fb2-4a0b-967b-2d41992ea55a
1442,AL,Jefferson (County),KIMBERLY,35091,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,04fdabbd-1acc-4370-b60b-753eee96f3af
1442,AL,Jefferson (County),WARRIOR,35180,2,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,e709312c-8167-4af9-a1aa-f8c4063ba597
1442,AL,Lamar (County),MILLPORT,35576,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,732285b5-2090-4252-8892-de88870b61c8
1442,AL,Marshall (County),GRANT,35747,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3aa9e218-861a-4b7f-93d3-e063e16c473c
1442,AL,Pickens (County),ETHELSVILLE,35461,3,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1fde6057-8b79-43fe-99d3-3ee2861df627
1442,AL,St. Clair (County),STEELE,35987,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,78539a56-b822-4b8a-b8bd-fa450ac5c087
1442,AL,Tuscaloosa (County),BROOKWOOD,35444,3,24717.28,2,74151.84,0,1,0,0,1,1,24917.58,10000.0,1563.0,13354.58,0,0,1,0,a347743c-1f90-490f-b638-5fbd3a1f3578
1442,AL,Tuscaloosa (County),TUSCALOOSA,35401,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,e59d600d-eb5c-4823-9079-83c67c78ec81
1442,AL,Tuscaloosa (County),TUSCALOOSA,35405,2,1494.86,1,2989.72,0,1,0,0,0,1,4676.5,788.95,2145.0,1742.55,0,1,0,0,7fe6b0ce-963d-4927-86be-a1ffbe1a003f
1442,AL,Walker (County),CARBON HILL,35549,184,10862.5,99,1998699.73,10,62,3,3,21,63,372325.25,198596.19,45022.0,128457.06,33,15,15,0,e843d7f5-49b9-4955-be3b-a377d8d97b1d
1442,AL,Walker (County),CORDOVA,35550,2,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6c307d98-bce7-4b57-81de-1158a5d5afa1
1442,AL,Walker (County),DORA,35062,14,2971.28,10,41597.92,1,7,2,0,0,8,22255.38,15319.57,4485.0,2450.81,6,1,1,0,7ab6f96f-131f-41c0-ba41-9d4348ae64f4
1442,AL,Walker (County),ELDRIDGE,35554,9,21826.46,3,196438.18,0,1,0,0,2,3,25881.82,10231.04,2106.0,13544.78,2,0,1,0,a37c2b7c-dafb-45da-94ca-3fc10c88560a
1442,AL,Walker (County),EMPIRE,35063,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9285eea7-9dad-457e-ad83-1b616bd6cf02
1442,AL,Walker (County),JASPER,35503,86,18026.08,51,1550243.24,0,29,6,0,16,38,255729.16,124543.94,33189.0,97996.22,17,14,7,3,9d481b9d-6e5d-45e6-a172-c179ff0d2d01
1442,AL,Walker (County),JASPER,35504,47,18650.19,28,876559.14,3,13,0,2,10,11,167403.64,55191.02,11255.0,100957.62,2,2,7,2,5c0bf7fd-79a7-4dbd-86eb-df6c36bbc663
1442,AL,Walker (County),KANSAS,35573,1,115.46,1,115.46,0,1,0,0,0,1,115.46,115.46,0.0,0.0,1,0,0,0,86a7ec2f-f153-40af-b4dd-4da6f42ebb1d
1442,AL,Walker (County),NAUVOO,35578,95,23365.46,64,2219718.37,8,33,2,0,21,46,379578.42,176446.2,37141.0,165991.22,15,17,14,3,484d73c3-b05f-4da5-85a3-667dd4841ac3
1442,AL,Walker (County),OAKMAN,35579,2,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,5c096a9f-9ab9-4ca7-8b0b-e477533c2d26
1442,AL,Walker (County),PARRISH,35580,2,402.04,1,804.07,0,1,0,0,0,1,804.07,804.07,0.0,0.0,1,0,0,0,07e88679-bb2c-424d-bb62-e4721456b76b
1442,AL,Walker (County),QUINTON,35130,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,f8c23c39-3b67-4515-8268-98af8460d4f7
1442,AL,Walker (County),SARAGOSA,35550,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6ac4d2d8-355e-4da0-a702-bebd54bbc803
1442,AL,Walker (County),SARAGOSSA,35578,1,1531.16,1,1531.16,0,1,0,0,0,1,1383.66,1383.66,0.0,0.0,1,0,0,0,8b939632-78a2-4f26-a8de-4aa74152ea9f
1442,AL,Walker (County),SUMITON,35148,7,811.45,3,5680.18,0,3,0,0,0,2,1997.1,857.1,1140.0,0.0,2,0,0,0,4b286bdc-5b11-4c67-a92c-cee5f8f4f6d9
1442,AL,Walker (County),TOWNLEY,35587,7,26546.49,5,185825.41,1,2,0,0,2,4,51903.31,17733.87,2280.0,31889.44,1,1,2,0,5b0b2220-7ff2-4e6b-93ff-e24a6b74210b
1442,AL,Winston (County),ARLEY,35541,14,48385.42,9,677395.88,0,3,1,0,5,8,99673.01,41511.85,7473.0,50688.16,2,1,5,2,8fc86527-6963-46fb-9f6b-a7d45787e291
1442,AL,Winston (County),CRANE HILL,35053,5,13072.01,1,65360.07,0,0,0,0,1,1,25000.0,6516.73,1440.0,17043.27,0,0,1,1,bfa83469-cf04-40cc-9d50-f46b0f589fab
1442,AL,Winston (County),DOUBLE SPRINGS,35553,9,27122.55,3,244102.99,1,0,0,0,2,1,5000.0,5000.0,0.0,0.0,0,1,0,0,80005f18-a3e6-456b-b536-f3a018e75e92
1442,AL,Winston (County),JASPER,35503,2,1566.44,1,3132.88,0,1,0,0,0,1,3132.88,769.96,0.0,2362.92,1,0,0,0,01c0e48e-5f1c-4065-959d-90099774c36b
1442,AL,Winston (County),NAUVOO,35578,3,938.61,1,2815.83,0,1,0,0,0,1,3519.54,1228.08,1110.0,1181.46,0,1,0,0,8bd27433-ab07-4db7-8723-0fbaf2f914bb
1443,MS,Clay (County),WEST POINT,39773,13,323.41,10,4204.34,3,7,0,0,0,3,3015.1,1839.31,942.0,233.79,3,0,0,0,e311767f-b8e0-43e5-9f6d-7e2b948f6fab
1443,MS,Lowndes (County),ARTESIA,39736,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,27d8960a-183d-4d72-bd6b-3ca569df3486
1443,MS,Lowndes (County),CALEDONIA,39740,2,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ac0d1f0b-590d-46e6-acdf-54e845b9b5bd
1443,MS,Lowndes (County),COLUMBUS,39701,324,5832.29,177,1889660.79,27,123,8,1,18,103,471836.34,221061.2,67763.0,182805.88,67,19,17,4,18ce6979-2b51-4a18-93d9-f0b06b32f617
1443,MS,Lowndes (County),COLUMBUS,39702,140,2325.96,60,325635.09,13,39,2,3,3,29,98013.36,51792.84,8937.0,37283.52,22,4,3,0,3cce6a86-001c-442c-b79c-cdbd02f13f40
1443,MS,Lowndes (County),COLUMBUS,39703,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,adc8750d-bec9-498e-baf5-96b8cb9ee854
1443,MS,Lowndes (County),COLUMBUS,39705,11,1237.19,7,13609.04,0,7,0,0,0,6,10625.95,8658.3,1254.0,713.65,5,1,0,0,643a0c63-9779-45d7-af53-e6608f28712e
1443,MS,Lowndes (County),COLUMBUS,39710,1,550.12,1,550.12,0,1,0,0,0,1,550.12,550.12,0.0,0.0,1,0,0,0,d9d7155d-ab37-4e79-a731-ab1876eda1b9
1443,MS,Lowndes (County),CRAWFORD,39743,62,1281.81,49,79472.42,2,46,1,0,0,26,34446.31,20358.26,3577.0,10511.05,24,2,0,0,0b93a30e-248d-4ad0-8a91-4731b826bc1d
1443,MS,Lowndes (County),MISS UNIVERSITY FOR WOMEN,39701,1,1632.19,1,1632.19,0,1,0,0,0,1,1254.0,0.0,1254.0,0.0,1,0,0,0,81a894c8-318d-4687-9efe-0256749d42f9
1443,MS,Lowndes (County),STEENS,39766,29,12598.89,14,365367.7,1,9,0,0,4,9,27046.91,19887.07,3473.0,3686.84,6,3,0,0,d6cbc49a-5f8b-45e8-a74d-10fc5f8e07b1
1443,MS,Monroe (County),ABERDEEN,39730,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,11e7d261-b1ae-40a7-8a18-42afa6fa81b1
1443,MS,Monroe (County),SMITHVILLE,38870,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2c3b0be1-261b-4353-89c5-45af349b8cae
1443,MS,Noxubee (County),BROOKSVILLE,39739,2,281.92,2,563.84,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ba6dd2fd-2365-40e1-b07c-dc944ab6bf5c
1443,MS,Noxubee (County),MACON,39341,3,464.27,3,1392.82,1,2,0,0,0,1,2148.33,0.0,1500.0,648.33,1,0,0,0,da3abd07-eed5-40cc-bccf-a46cddce0981
1443,MS,Noxubee (County),SHUQUALAK,39361,4,740.15,4,2960.6,0,4,0,0,0,4,2807.84,2489.89,0.0,317.95,4,0,0,0,98459e6a-5069-4ff7-8bfc-1e908ef63179
1443,MS,Oktibbeha (County),STARKVILLE,39759,42,308.72,38,12966.11,5,33,0,0,0,14,18645.35,6326.85,11115.0,1203.5,14,0,0,0,b6c37935-13a5-40fc-b8b8-6f8956466a9e
1443,MS,Oktibbeha (County),STURGIS,39769,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,f063fb05-b303-4a93-ba5f-dbf9da611a9c
1444,OH,Ashland (County),ASHLAND,44805,1,11014.37,1,11014.37,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8ebd0c72-e0b8-4e59-8807-2a5a501fd67d
1444,OH,Ashland (County),POLK,44866,4,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9c5aa6b9-1642-4859-80f9-c96208a62f35
1444,OH,Ashland (County),WEST SALEM,44287,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2b1c92ab-88e2-4d6c-875a-1b35bfe59e9f
1444,OH,Auglaize (County),SAINT MARYS,45885,3,2652.45,1,7957.34,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8ce198e4-15bd-4a4d-8942-0dde4186c6fe
1444,OH,Coshocton (County),COSHOCTON,43812,21,309.6,9,6501.6,3,6,0,0,0,4,4239.42,2922.42,1317.0,0.0,4,0,0,0,b74b0404-6bd7-4816-8e90-d8a829d6750d
1444,OH,Coshocton (County),DRESDEN,43821,1,1531.67,1,1531.67,0,1,0,0,0,1,1531.67,1531.67,0.0,0.0,1,0,0,0,9847cd23-5a73-4ac0-b29e-2ab57b7ecd8f
1444,OH,Coshocton (County),FRESNO,43824,20,1028.53,9,20570.6,1,8,0,0,0,4,9003.87,9003.87,0.0,0.0,3,1,0,0,f7ba1788-09ea-4ffb-ac1a-77afb2626974
1444,OH,Coshocton (County),WARSAW,43844,6,749.75,4,4498.48,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0c3b7649-bbae-42f8-91ce-1ef56fa1c142
1444,OH,Cuyahoga (County),BEDFORD HEIGHTS,44146,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,dd6fe606-1ca1-4363-ba49-8eea84612430
1444,OH,Cuyahoga (County),BROADVIEW HEIGHTS,44147,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,c61d082a-ec20-44bf-9450-f96e299d2160
1444,OH,Cuyahoga (County),CLEVELAND,44104,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,c222c36e-1d23-4471-8596-85fe01a82e32
1444,OH,Cuyahoga (County),CLEVELAND,44124,1,2443.56,1,2443.56,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0dbce3d4-e114-4208-984a-db40483ac207
1444,OH,Cuyahoga (County),SOLON,44139,9,716.99,6,6452.93,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,f6eeee4a-3ee8-4ce5-a6e5-9969e3c55b69
1444,OH,Franklin (County),COLUMBUS,43230,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9bebe33f-dbae-4cde-8253-50fac0f3b30f
1444,OH,Franklin (County),HILLIARD,43026,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,16f58b84-be7c-45d9-92e6-eacd0a40209f
1444,OH,Hancock (County),FINDLAY,45840,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4dd97b2d-c9ee-463d-b378-04d6ee0eadac
1444,OH,Hancock (County),FOSTORIA,44830,25,187.52,3,4688.02,1,2,0,0,0,1,2882.21,2882.21,0.0,0.0,1,0,0,0,0594f1ab-7ad9-42f2-add3-001f0e3cf1e0
1444,OH,Henry (County),DESHLER,43516,1,64876.75,1,64876.75,0,0,0,0,1,1,11416.0,10000.0,1416.0,0.0,0,0,1,0,377cb679-d965-4e20-9664-c06e84a711b1
1444,OH,Henry (County),HOLGATE,43527,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,50fdd1dd-f891-47dd-b023-00f2892e3f72
1444,OH,Huron (County),BELLEVUE,44811,3,915.93,1,2747.8,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,428248a4-57b4-40cd-889a-da9b65ecf993
1444,OH,Lorain (County),SHEFFIELD LAKE,44054,4,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ef14cd9d-6e1d-40ac-91f1-bd2a9dbb2d00
1444,OH,Medina (County),BRUNSWICK,44212,2,3186.59,2,6373.18,1,1,0,0,0,1,6045.16,3178.25,0.0,2866.91,0,1,0,0,7d46d0e9-b694-495a-b576-991fe29851b1
1444,OH,Medina (County),HOMERVILLE,44235,3,55134.19,2,165402.57,0,0,1,0,1,2,15706.0,5000.0,5706.0,5000.0,0,2,0,0,339a961e-9363-4052-9fcb-b1d2b440b595
1444,OH,Ottawa (County),OAK HARBOR,43449,4,88.48,1,353.9,0,1,0,0,0,1,363.01,363.01,0.0,0.0,1,0,0,0,b1b0e49a-fb23-4aae-8a3c-51a039a91b33
1444,OH,Ottawa (County),PORT CLINTON,43452,109,5438.44,39,592790.17,4,27,4,1,3,23,71542.78,46413.84,15664.2,9464.74,15,6,2,0,b8bbb1b9-5d91-4368-ae7f-768116f2adf5
1444,OH,Paulding (County),GROVER HILL,45849,30,16627.79,13,498833.6,1,4,1,0,7,6,84544.46,29788.0,7890.0,46866.46,2,0,4,0,f13cd0d5-b0ae-4d4a-929f-f96df7cdb3b2
1444,OH,Paulding (County),HAVILAND,45851,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4d406d94-9bd6-4c9e-811a-b25430f3171e
1444,OH,Paulding (County),OAKWOOD,45873,14,0.0,2,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,eaf45b21-5ddc-4388-bca4-4780d17117fb
1444,OH,Paulding (County),PAULDING,45879,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,7147a737-4c66-422f-9960-bf4cfbcbfa6c
1444,OH,Paulding (County),PAYNE,45880,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,f4387286-f18d-4f5d-a3b4-1ac01fd1c5f9
1444,OH,Paulding (County),SCOTT,45886,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,e221889a-9bb4-4d14-92b0-06a29ee11d03
1444,OH,Putnam (County),BELMORE,45815,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,cf334521-7217-474c-85b4-07594b7911ee
1444,OH,Putnam (County),CLOVERDALE,45827,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,e67cb142-9722-411c-a6a1-898ae7fd59d1
1444,OH,Putnam (County),CONTINENTAL,45831,11,22638.29,3,249021.19,0,1,0,0,2,1,2500.57,2500.57,0.0,0.0,1,0,0,0,cdff131a-a677-43c0-aeeb-bf311e562a37
1444,OH,Sandusky (County),CLYDE,43410,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,a6284492-681c-4523-ac4b-2fa8e65bbb24
1444,OH,Sandusky (County),FREMONT,43420,3,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,f283cfa4-feaa-491e-9966-33bd193b8ef8
1444,OH,Sandusky (County),VICKERY,43464,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,aeb1fa3f-40ba-4cd2-94e3-bef53ba68f81
1444,OH,Seneca (County),BELLEVUE,44811,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,b94bb57f-deac-4dbf-bdb1-cac663ba4ffc
1444,OH,Seneca (County),BLOOMVILLE,44818,1,4315.9,1,4315.9,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,a83e9e56-16b6-4057-a89b-35813d0c9011
1444,OH,Seneca (County),CLYDE,43410,3,8744.26,1,26232.77,0,0,0,1,0,1,1059.0,0.0,1059.0,0.0,1,0,0,0,d18364c6-df5b-4202-9709-31ffe42c8738
1444,OH,Seneca (County),FOSTORIA,44830,38,7812.13,14,296860.77,4,7,1,0,2,6,36382.17,19123.16,4564.0,12695.01,4,1,1,0,57bfb345-a0ae-4667-a3f7-4cf04721add1
1444,OH,Seneca (County),REPUBLIC,44867,17,36241.11,8,616098.8,2,3,0,0,3,6,31829.31,24948.31,1881.0,5000.0,2,3,1,0,8f6506a4-5503-4e8b-a8e7-5725710e5b3d
1444,OH,Seneca (County),TIFFIN,44883,37,22390.98,11,828466.13,5,2,0,0,4,2,1180.58,0.0,1059.0,121.58,2,0,0,0,64c0abf7-a37b-49ad-9602-823d4a9b85f0
1444,OH,Summit (County),AKRON,44320,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,79a8f401-c5d0-4e59-b5ab-b4a8638a6ba6
1444,OH,Summit (County),AKRON,44333,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9742e11b-fe10-4c5c-8ae0-67372f44bddc
1444,OH,Summit (County),MACEDONIA,44056,11,171.58,4,1887.42,2,2,0,0,0,1,1192.78,1192.78,0.0,0.0,1,0,0,0,293137f8-7242-406d-97fb-80a5329fd233
1444,OH,Summit (County),TWINSBURG,44087,9,1383.09,2,12447.77,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,164535a0-da2e-4687-805c-8c76acc05b01
1444,OH,Union (County),WEST MANSFIELD,43358,4,53389.35,3,213557.41,2,0,0,0,1,3,32974.61,10000.0,5080.0,17894.61,1,0,2,0,50dbd2eb-4ff1-4aa2-8289-57fda54e5b79
1444,OH,Van Wert (County),CONVOY,45832,3,2454.76,2,7364.29,0,2,0,0,0,2,5441.74,5000.0,0.0,441.74,1,1,0,0,4265ace6-5071-4ad8-a2c0-173ce47a37fd
1444,OH,Van Wert (County),GROVER HILL,45849,2,28482.57,1,56965.13,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,6824c670-1eaa-42ce-8af4-818f6adaf974
1444,OH,Van Wert (County),OHIO CITY,45874,10,7509.7,2,75096.97,0,1,0,0,1,1,1317.0,0.0,1317.0,0.0,1,0,0,0,f8afd9f4-6de9-4e71-9493-2a90dd841f62
1444,OH,Van Wert (County),SCOTT,45886,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,102e0412-5a93-4b2b-a1bc-6d57eba55077
1444,OH,Van Wert (County),VAN WERT,45891,114,14930.1,26,1702031.86,5,9,0,1,11,14,55947.28,23818.81,11436.0,20692.47,9,3,2,0,169baf1b-3e1c-4ead-be1b-cef3e96c9ff4
1444,OH,Wayne (County),WEST SALEM,44287,10,4214.94,3,42149.43,1,0,0,2,0,2,6516.0,5000.0,966.0,550.0,1,1,0,0,7817e2a5-8b05-4a0f-866b-7dbe46733510
1444,OH,Wood (County),BOWLING GREEN,43402,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2f65b497-2e68-4bdd-a13d-69a59e0e60d8
1444,OH,Wood (County),CUSTAR,43511,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,c865e9ab-c327-4a95-b7d5-5caa6d104643
1444,OH,Wood (County),CYGNET,43413,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,08809c0c-fdb6-4fba-9246-fb7006995565
1444,OH,Wood (County),JERRY CITY,43437,2,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,886a2027-1cea-461e-ad7a-33cba6fdfb4c
1444,OH,Wood (County),MILLBURY,43447,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,06874dbb-2c0d-48e7-a927-1fa53b0a7ecc
1444,OH,Wood (County),PERRYSBURG,43551,2,959.26,1,1918.51,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6f463304-cd39-4f01-be78-9f3b1e30dcc3
1444,OH,Wood (County),WAYNE,43466,3,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,70cec4a8-2143-48ac-8ef3-2703c490f095
1445,AK,Chignik Lagoon (ANV/ANVSA),CHIGNIK,99564,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9566ac2b-d441-4ab3-915a-cdf04a2c3644
1445,AK,Kenai Peninsula (Borough),ANCHOR POINT,99556,45,3720.46,36,167420.49,4,26,6,0,0,31,106684.52,86499.79,6090.0,14094.73,20,9,2,0,1b72d078-facd-4650-afd6-97c5c4b867b9
1445,AK,Kenai Peninsula (Borough),CLAM GULCH,99568,5,2186.72,4,10933.62,1,3,0,0,0,3,6825.85,5358.96,0.0,1466.89,2,1,0,0,18009880-d513-4b4e-8cb8-e784a5825f5f
1445,AK,Kenai Peninsula (Borough),COOPER LANDING,99572,1,325.06,1,325.06,0,1,0,0,0,1,325.06,325.06,0.0,0.0,1,0,0,0,8a9bc2d5-1bd1-434f-9501-e603ae85155c
1445,AK,Kenai Peninsula (Borough),HOMER,99603,138,2724.47,109,375976.9,22,76,7,3,1,80,225216.1,206082.65,8628.0,10505.45,54,25,1,0,1f6d7df9-b0e9-4826-88d7-19f3d178b209
1445,AK,Kenai Peninsula (Borough),HOPE,99605,1,1000.0,1,1000.0,0,1,0,0,0,1,1000.0,1000.0,0.0,0.0,1,0,0,0,8544277d-069c-49ea-b8db-6772f557f492
1445,AK,Kenai Peninsula (Borough),KASILOF,99610,10,2364.31,9,23643.07,3,6,0,0,0,6,17109.5,17021.18,0.0,88.32,3,3,0,0,e884b329-e3c3-46e9-af8d-a4f12f2a2adf
1445,AK,Kenai Peninsula (Borough),KENAI,99611,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,352c63c2-a596-41c1-b6af-1d598ca48959
1445,AK,Kenai Peninsula (Borough),MOOSE PASS,99631,3,1591.42,3,4774.27,0,3,0,0,0,3,3985.66,3985.66,0.0,0.0,3,0,0,0,1c10f9af-fa32-4f1c-aaaa-3788a22ea4b9
1445,AK,Kenai Peninsula (Borough),NINILCHIK,99639,20,11827.26,19,236545.28,5,11,0,0,3,14,40493.98,34943.58,2980.0,2244.0,10,3,1,0,0f1fc917-65c1-47f0-9d5b-22ab28de8a8c
1445,AK,Kenai Peninsula (Borough),NINILCHIK VILLAGE,99639,1,1124.28,1,1124.28,0,1,0,0,0,1,1124.28,1124.28,0.0,0.0,1,0,0,0,77f37ee5-8dff-48ab-aa0b-eecf9538097f
1445,AK,Kenai Peninsula (Borough),SELDOVIA,99663,2,430.18,1,860.35,0,1,0,0,0,1,860.35,860.35,0.0,0.0,1,0,0,0,70e437a0-ec86-4b45-9f19-6c7e9f0ae40e
